iter	Passed	Remaining
934	4650	323
935	4656	318
936	4662	313
937	4665	308
938	4671	303
939	4678	298
940	4684	293
941	4690	288
942	4696	283
943	4703	279
944	4709	274
945	4713	269
946	4716	263
947	4723	259
948	4725	253
949	4731	249
950	4737	244
951	4744	239
952	4749	234
953	4755	229
954	4761	224
955	4768	219
956	4773	214
957	4780	209
958	4782	204
959	4789	199
960	4797	194
961	4804	189
962	4808	184
963	4814	179
964	4820	174
965	4826	169
966	4833	164
967	4836	159
968	4842	154
969	4845	149
970	4851	144
971	4857	139
972	4862	134
973	4868	129
974	4874	124
975	4881	120
976	4884	114
977	4889	109
978	4902	105
979	4910	100
980	4915	95
981	4918	90
982	4921	85
983	4926	80
984	4933	75
985	4940	70
986	4946	65
987	4952	60
988	4958	55
989	4963	50
990	4969	45
991	4977	40
992	4980	35
993	4986	30
994	4990	25
995	4997	20
996	5003	15
997	5009	10
998	5015	5
999	5021	0
