iter	Passed	Remaining
705	6160	37466
706	6173	37483
707	6186	37500
708	6194	37490
709	6203	37484
710	6212	37478
711	6222	37472
712	6231	37467
713	6240	37461
714	6251	37462
715	6260	37457
716	6269	37452
717	6278	37445
718	6288	37442
719	6299	37446
720	6309	37445
721	6318	37438
722	6328	37435
723	6338	37432
724	6347	37425
725	6355	37416
726	6366	37421
727	6377	37422
728	6388	37426
729	6396	37417
730	6406	37414
731	6415	37405
732	6423	37395
733	6433	37392
734	6442	37383
735	6451	37377
736	6460	37369
737	6469	37361
738	6478	37353
739	6487	37344
740	6496	37342
741	6506	37337
742	6516	37333
743	6524	37321
744	6533	37312
745	6542	37309
746	6552	37309
747	6567	37331
748	6594	37429
749	6613	37474
750	6628	37502
751	6641	37514
752	6655	37535
753	6669	37555
754	6682	37571
755	6691	37565
756	6701	37563
757	6711	37558
758	6721	37556
759	6730	37547
760	6741	37550
761	6754	37564
762	6763	37560
763	6776	37574
764	6787	37574
765	6797	37574
766	6806	37566
767	6815	37553
768	6824	37546
769	6832	37535
770	6841	37528
771	6850	37520
772	6859	37511
773	6868	37503
774	6879	37504
775	6888	37494
776	6897	37485
777	6907	37483
778	6916	37479
779	6926	37476
780	6935	37468
781	6945	37465
782	6955	37461
783	6965	37458
784	6982	37490
785	6996	37508
786	7004	37497
787	7015	37498
788	7025	37494
789	7034	37488
790	7043	37480
791	7052	37473
792	7063	37472
793	7072	37462
794	7081	37455
795	7091	37451
796	7100	37444
797	7111	37444
798	7120	37438
799	7129	37428
800	7138	37420
801	7146	37409
802	7157	37407
803	7166	37401
804	7177	37401
805	7187	37400
806	7197	37395
807	7205	37385
808	7214	37376
809	7224	37370
810	7233	37363
811	7241	37351
812	7250	37340
813	7259	37331
814	7268	37325
815	7278	37319
816	7287	37312
817	7296	37302
818	7305	37294
819	7314	37285
820	7323	37277
821	7332	37268
822	7341	37258
823	7350	37253
824	7360	37249
825	7369	37240
826	7379	37236
827	7393	37251
828	7404	37254
829	7413	37247
830	7422	37239
831	7431	37229
832	7441	37224
833	7450	37216
834	7459	37206
835	7467	37196
836	7477	37189
837	7485	37177
838	7495	37172
839	7504	37165
840	7513	37156
841	7522	37149
842	7531	37137
843	7540	37133
844	7550	37127
845	7559	37119
846	7570	37117
847	7580	37117
848	7591	37118
849	7602	37119
850	7611	37110
851	7620	37099
852	7628	37087
853	7637	37078
854	7646	37071
855	7655	37062
856	7665	37056
857	7673	37045
858	7683	37040
859	7692	37032
860	7701	37022
861	7709	37011
862	7719	37005
863	7728	36995
864	7737	36987
865	7746	36980
866	7756	36974
867	7766	36973
868	7778	36976
869	7792	36991
870	7802	36989
871	7812	36981
872	7822	36979
873	7831	36970
874	7840	36962
875	7850	36956
876	7858	36945
877	7867	36936
878	7876	36928
879	7885	36919
880	7894	36910
881	7904	36903
882	7912	36892
883	7921	36882
884	7930	36875
885	7939	36866
886	7949	36859
887	7958	36853
888	7968	36846
889	7978	36842
890	7989	36845
891	7999	36842
892	8009	36836
893	8019	36831
894	8027	36820
895	8037	36814
896	8046	36807
897	8055	36797
898	8064	36786
899	8073	36780
900	8083	36774
901	8092	36764
902	8101	36755
903	8109	36744
904	8117	36732
905	8126	36723
906	8135	36715
907	8144	36704
908	8154	36697
909	8163	36692
910	8172	36683
911	8182	36677
912	8226	36823
913	8256	36908
914	8269	36920
915	8283	36930
916	8296	36941
917	8308	36946
918	8318	36938
919	8326	36927
920	8335	36917
921	8344	36906
922	8353	36897
923	8362	36887
924	8372	36882
925	8381	36874
926	8392	36876
927	8403	36871
928	8412	36865
929	8421	36855
930	8430	36846
931	8438	36834
932	8447	36823
933	8456	36813
934	8465	36803
935	8474	36793
936	8483	36783
937	8492	36775
938	8501	36766
939	8510	36756
940	8518	36746
941	8527	36733
942	8535	36722
943	8544	36713
944	8553	36703
945	8562	36692
946	8571	36685
947	8580	36676
948	8589	36665
949	8600	36664
950	8613	36670
951	8625	36675
952	8635	36669
953	8644	36662
954	8654	36655
955	8663	36647
956	8672	36636
957	8681	36629
958	8691	36625
959	8701	36617
960	8710	36611
961	8719	36599
962	8727	36587
963	8737	36582
964	8746	36572
965	8755	36563
966	8765	36556
967	8774	36548
968	8785	36545
969	8795	36540
970	8804	36534
971	8815	36533
972	8827	36535
973	8836	36525
974	8846	36519
975	8855	36508
976	8864	36501
977	8873	36493
978	8882	36482
979	8892	36475
980	8901	36466
981	8910	36457
982	8918	36446
983	8928	36441
984	8937	36431
985	8946	36420
986	8955	36411
987	8964	36403
988	8974	36396
989	8985	36395
990	8996	36393
991	9008	36397
992	9039	36477
993	9054	36492
994	9074	36525
995	9086	36529
996	9099	36536
997	9113	36546
998	9124	36543
999	9133	36535
1000	9142	36525
1001	9151	36514
1002	9160	36503
1003	9169	36493
1004	9177	36483
1005	9187	36476
1006	9198	36473
1007	9210	36475
1008	9219	36468
1009	9230	36464
1010	9238	36452
1011	9247	36441
1012	9255	36429
1013	9265	36420
1014	9273	36409
1015	9282	36398
1016	9290	36386
1017	9299	36376
1018	9308	36365
1019	9317	36355
1020	9325	36344
1021	9334	36332
1022	9343	36323
1023	9352	36314
1024	9361	36304
1025	9369	36291
1026	9378	36281
1027	9388	36275
1028	9397	36266
1029	9408	36265
1030	9421	36268
1031	9432	36268
1032	9441	36257
1033	9450	36247
1034	9458	36236
1035	9467	36225
1036	9476	36214
1037	9484	36202
1038	9493	36191
1039	9502	36182
1040	9511	36171
1041	9519	36159
1042	9527	36146
1043	9536	36136
1044	9545	36126
1045	9553	36114
1046	9562	36103
1047	9571	36093
1048	9580	36083
1049	9589	36076
1050	9599	36070
1051	9614	36080
1052	9624	36074
1053	9633	36067
1054	9642	36056
1055	9651	36045
1056	9660	36037
1057	9666	36014
1058	9674	36002
1059	9683	35995
1060	9692	35984
1061	9701	35975
1062	9710	35963
1063	9719	35956
1064	9729	35947
1065	9738	35939
1066	9747	35930
1067	9756	35920
1068	9765	35909
1069	9774	35902
1070	9786	35900
1071	9795	35891
1072	9807	35892
1073	9857	36035
1074	9877	36065
1075	9893	36080
1076	9907	36089
1077	9919	36089
1078	9931	36092
1079	9942	36087
1080	9951	36077
1081	9960	36067
1082	9969	36058
1083	9978	36046
1084	9987	36039
1085	9997	36032
1086	10008	36028
1087	10018	36023
1088	10029	36017
1089	10039	36011
1090	10049	36005
1091	10058	35996
1092	10066	35984
1093	10075	35972
1094	10083	35961
1095	10093	35952
1096	10102	35943
1097	10111	35933
1098	10119	35921
1099	10128	35911
1100	10137	35901
1101	10147	35893
1102	10156	35882
1103	10165	35873
1104	10178	35877
1105	10189	35875
1106	10202	35878
1107	10216	35888
1108	10242	35935
1109	10259	35955
1110	10276	35971
1111	10292	35985
1112	10307	35997
1113	10320	36001
1114	10338	36022
1115	10355	36040
1116	10367	36040
1117	10379	36040
1118	10392	36044
1119	10407	36053
1120	10424	36071
1121	10438	36080
1122	10451	36082
1123	10463	36082
1124	10476	36084
1125	10491	36095
1126	10506	36105
1127	10526	36134
1128	10539	36138
1129	10553	36142
1130	10574	36174
1131	10594	36202
1132	10625	36265
1133	10651	36314
1134	10670	36337
1135	10700	36395
1136	10722	36431
1137	10739	36445
1138	10753	36452
1139	10766	36455
1140	10786	36480
1141	10807	36509
1142	10823	36523
1143	10849	36569
1144	10879	36630
1145	10896	36643
1146	10910	36649
1147	10925	36660
1148	10940	36668
1149	10959	36689
1150	10973	36697
1151	10993	36720
1152	11009	36732
1153	11025	36745
1154	11122	37025
1155	11147	37067
1156	11173	37113
1157	11188	37121
1158	11202	37126
1159	11216	37131
1160	11246	37186
1161	11266	37212
1162	11283	37227
1163	11308	37269
1164	11334	37311
1165	11349	37317
1166	11365	37328
1167	11384	37349
1168	11399	37356
1169	11412	37359
1170	11428	37369
1171	11447	37389
1172	11472	37428
1173	11490	37446
1174	11505	37454
1175	11522	37469
1176	11538	37477
1177	11553	37485
1178	11567	37488
1179	11581	37492
1180	11594	37494
1181	11607	37493
1182	11624	37505
1183	11640	37516
1184	11659	37536
1185	11690	37594
1186	11719	37647
1187	11756	37724
1188	11774	37738
1189	11791	37754
1190	11806	37758
1191	11821	37764
1192	11838	37777
1193	11853	37784
1194	11866	37784
1195	11899	37848
1196	11920	37873
1197	11935	37880
1198	11950	37885
1199	11965	37890
1200	11977	37887
1201	11991	37888
1202	12003	37886
1203	12017	37888
1204	12037	37911
1205	12051	37914
1206	12069	37928
1207	12088	37946
1208	12108	37967
1209	12127	37986
1210	12141	37989
1211	12155	37991
1212	12167	37988
1213	12182	37993
1214	12201	38011
1215	12217	38018
1216	12232	38023
1217	12246	38025
1218	12266	38048
1219	12333	38213
1220	12358	38249
1221	12377	38268
1222	12401	38298
1223	12416	38304
1224	12431	38310
1225	12446	38314
1226	12462	38322
1227	12479	38333
1228	12495	38339
1229	12518	38368
1230	12533	38375
1231	12547	38375
1232	12564	38386
1233	12581	38397
1234	12595	38398
1235	12610	38402
1236	12627	38414
1237	12653	38451
1238	12667	38453
1239	12683	38458
1240	12701	38473
1241	12724	38500
1242	12747	38530
1243	12766	38545
1244	12781	38548
1245	12797	38556
1246	12811	38558
1247	12825	38559
1248	12841	38565
1249	12853	38561
1250	12864	38552
1251	12877	38549
1252	12895	38563
1253	12911	38568
1254	12933	38595
1255	12951	38606
1256	12963	38603
1257	12978	38604
1258	12992	38604
1259	13044	38719
1260	13067	38747
1261	13093	38783
1262	13110	38791
1263	13124	38791
1264	13142	38804
1265	13220	38994
1266	13241	39014
1267	13275	39072
1268	13292	39081
1269	13305	39079
1270	13324	39092
1271	13337	39090
1272	13353	39094
1273	13369	39101
1274	13384	39105
1275	13408	39131
1276	13429	39153
1277	13466	39218
1278	13490	39248
1279	13517	39285
1280	13536	39298
1281	13559	39325
1282	13576	39332
1283	13602	39367
1284	13619	39374
1285	13642	39400
1286	13660	39409
1287	13678	39421
1288	13699	39439
1289	13725	39474
1290	13745	39490
1291	13762	39497
1292	13781	39510
1293	13807	39545
1294	13828	39564
1295	13847	39576
1296	13863	39580
1297	13878	39581
1298	13895	39591
1299	13911	39594
1300	13928	39602
1301	13940	39594
1302	13953	39591
1303	13968	39591
1304	14036	39742
1305	14074	39810
1306	14092	39818
1307	14111	39830
1308	14123	39825
1309	14135	39818
1310	14153	39827
1311	14169	39831
1312	14183	39827
1313	14205	39848
1314	14221	39852
1315	14234	39846
1316	14251	39855
1317	14265	39851
1318	14277	39843
1319	14289	39837
1320	14300	39825
1321	14311	39816
1322	14322	39806
1323	14334	39799
1324	14346	39791
1325	14359	39786
1326	14372	39781
1327	14385	39775
1328	14396	39766
1329	14410	39764
1330	14422	39756
1331	14433	39747
1332	14445	39737
1333	14455	39724
1334	14466	39716
1335	14477	39705
1336	14489	39695
1337	14501	39689
1338	14512	39679
1339	14523	39669
1340	14534	39657
1341	14544	39644
1342	14556	39636
1343	14566	39625
1344	14579	39618
1345	14589	39607
1346	14600	39595
1347	14611	39584
1348	14626	39586
1349	14644	39593
1350	14656	39586
1351	14671	39587
1352	14684	39582
1353	14699	39582
1354	14714	39583
1355	14730	39585
1356	14742	39578
1357	14790	39665
1358	14817	39699
1359	14838	39715
1360	14860	39733
1361	14876	39734
1362	14890	39734
1363	14903	39728
1364	14923	39741
1365	14935	39733
1366	14948	39727
1367	14960	39718
1368	14974	39717
1369	14985	39705
1370	14998	39699
1371	15009	39690
1372	15019	39677
1373	15030	39665
1374	15040	39652
1375	15052	39645
1376	15066	39641
1377	15082	39642
1378	15095	39637
1379	15116	39652
1380	15129	39648
1381	15145	39649
1382	15157	39642
1383	15170	39637
1384	15182	39629
1385	15192	39615
1386	15203	39603
1387	15213	39590
1388	15224	39578
1389	15236	39571
1390	15247	39559
1391	15256	39545
1392	15267	39534
1393	15277	39520
1394	15287	39505
1395	15298	39495
1396	15309	39483
1397	15320	39473
1398	15331	39462
1399	15342	39453
1400	15353	39441
1401	15371	39448
1402	15383	39440
1403	15398	39440
1404	15411	39434
1405	15425	39429
1406	15436	39420
1407	15450	39416
1408	15465	39414
1409	15475	39401
1410	15485	39388
1411	15495	39374
1412	15505	39361
1413	15518	39356
1414	15529	39344
1415	15538	39329
1416	15548	39316
1417	15559	39304
1418	15570	39293
1419	15581	39282
1420	15592	39272
1421	15607	39271
1422	15618	39259
1423	15633	39258
1424	15645	39251
1425	15655	39237
1426	15668	39230
1427	15678	39218
1428	15689	39206
1429	15699	39193
1430	15712	39188
1431	15724	39178
1432	15734	39166
1433	15746	39156
1434	15758	39148
1435	15769	39138
1436	15778	39122
1437	15788	39109
1438	15798	39095
1439	15807	39080
1440	15818	39067
1441	15828	39054
1442	15838	39043
1443	15849	39032
1444	15860	39020
1445	15869	39003
1446	15878	38989
1447	15887	38972
1448	15896	38957
1449	15906	38942
1450	15915	38926
1451	15924	38912
1452	15934	38899
1453	15944	38884
1454	15954	38871
1455	15962	38854
1456	15971	38839
1457	15982	38826
1458	15991	38810
1459	15999	38794
1460	16009	38780
1461	16018	38765
1462	16029	38753
1463	16038	38737
1464	16050	38728
1465	16058	38711
1466	16067	38695
1467	16076	38680
1468	16081	38654
1469	16090	38639
1470	16101	38627
1471	16112	38617
1472	16123	38606
1473	16134	38594
1474	16145	38586
1475	16157	38576
1476	16172	38574
1477	16183	38563
1478	16195	38554
1479	16207	38547
1480	16220	38541
1481	16232	38533
1482	16243	38522
1483	16255	38514
1484	16265	38499
1485	16275	38487
1486	16284	38471
1487	16293	38456
1488	16303	38442
1489	16312	38427
1490	16321	38412
1491	16331	38399
1492	16341	38386
1493	16351	38373
1494	16362	38361
1495	16373	38349
1496	16382	38334
1497	16391	38319
1498	16399	38302
1499	16408	38287
1500	16419	38275
1501	16432	38269
1502	16444	38260
1503	16454	38247
1504	16463	38233
1505	16472	38217
1506	16481	38200
1507	16490	38185
1508	16498	38168
1509	16508	38154
1510	16516	38136
1511	16524	38120
1512	16534	38106
1513	16548	38102
1514	16561	38096
1515	16573	38088
1516	16590	38090
1517	16602	38083
1518	16613	38071
1519	16625	38062
1520	16638	38057
1521	16651	38052
1522	16665	38046
1523	16676	38036
1524	16687	38024
1525	16695	38008
1526	16705	37994
1527	16715	37982
1528	16727	37974
1529	16737	37959
1530	16741	37932
1531	16750	37917
1532	16759	37903
1533	16770	37891
1534	16779	37876
1535	16789	37864
1536	16798	37849
1537	16809	37837
1538	16818	37822
1539	16830	37814
1540	16843	37807
1541	16855	37799
1542	16865	37785
1543	16874	37770
1544	16884	37757
1545	16897	37750
1546	16909	37743
1547	16925	37743
1548	16939	37738
1549	16951	37729
1550	16962	37719
1551	16973	37708
1552	16986	37702
1553	17000	37698
1554	17009	37682
1555	17017	37666
1556	17027	37652
1557	17035	37636
1558	17046	37624
1559	17056	37611
1560	17066	37598
1561	17076	37585
1562	17085	37569
1563	17094	37556
1564	17104	37541
1565	17113	37526
1566	17121	37510
1567	17131	37496
1568	17140	37482
1569	17150	37469
1570	17160	37455
1571	17168	37439
1572	17179	37427
1573	17189	37414
1574	17201	37406
1575	17214	37399
1576	17224	37387
1577	17236	37377
1578	17250	37374
1579	17267	37375
1580	17280	37370
1581	17294	37365
1582	17309	37362
1583	17320	37353
1584	17334	37348
1585	17346	37340
1586	17356	37327
1587	17366	37314
1588	17376	37300
1589	17384	37284
1590	17393	37269
1591	17402	37253
1592	17411	37238
1593	17420	37222
1594	17429	37207
1595	17438	37193
1596	17448	37180
1597	17458	37167
1598	17468	37154
1599	17477	37139
1600	17486	37124
1601	17494	37108
1602	17503	37092
1603	17512	37078
1604	17523	37066
1605	17527	37041
1606	17539	37033
1607	17553	37027
1608	17563	37016
1609	17575	37006
1610	17586	36995
1611	17602	36995
1612	17612	36982
1613	17624	36973
1614	17635	36963
1615	17648	36956
1616	17660	36948
1617	17675	36945
1618	17686	36935
1619	17697	36924
1620	17708	36913
1621	17718	36900
1622	17728	36887
1623	17737	36873
1624	17746	36858
1625	17756	36845
1626	17766	36831
1627	17775	36816
1628	17783	36801
1629	17793	36788
1630	17803	36774
1631	17812	36760
1632	17823	36749
1633	17834	36737
1634	17843	36722
1635	17852	36708
1636	17862	36697
1637	17875	36689
1638	17885	36677
1639	17896	36665
1640	17904	36648
1641	17913	36634
1642	17923	36621
1643	17932	36606
1644	17940	36590
1645	17949	36575
1646	17958	36560
1647	17967	36546
1648	17977	36531
1649	17986	36517
1650	17994	36501
1651	18003	36487
1652	18014	36475
1653	18023	36461
1654	18033	36447
1655	18041	36431
1656	18050	36417
1657	18061	36406
1658	18070	36390
1659	18080	36378
1660	18088	36362
1661	18097	36348
1662	18106	36332
1663	18115	36318
1664	18124	36303
1665	18133	36289
1666	18143	36276
1667	18151	36260
1668	18160	36244
1669	18169	36230
1670	18177	36214
1671	18186	36198
1672	18195	36183
1673	18204	36169
1674	18213	36154
1675	18222	36140
1676	18231	36126
1677	18241	36112
1678	18250	36099
1679	18260	36085
1680	18269	36071
