iter	Passed	Remaining
1396	12993	33511
1397	13002	33500
1398	13011	33492
1399	13020	33481
1400	13029	33470
1401	13037	33459
1402	13046	33448
1403	13055	33438
1404	13064	33427
1405	13073	33417
1406	13082	33407
1407	13091	33397
1408	13099	33385
1409	13108	33374
1410	13118	33367
1411	13128	33359
1412	13138	33353
1413	13164	33384
1414	13190	33419
1415	13206	33425
1416	13218	33425
1417	13232	33426
1418	13236	33404
1419	13249	33402
1420	13250	33374
1421	13259	33363
1422	13268	33352
1423	13277	33342
1424	13280	33317
1425	13288	33305
1426	13298	33296
1427	13306	33285
1428	13316	33277
1429	13325	33267
1430	13336	33262
1431	13346	33254
1432	13356	33247
1433	13367	33240
1434	13376	33231
1435	13385	33221
1436	13395	33213
1437	13403	33201
1438	13412	33191
1439	13421	33181
1440	13430	33171
1441	13439	33160
1442	13448	33150
1443	13457	33139
1444	13465	33128
1445	13475	33119
1446	13484	33109
1447	13492	33098
1448	13502	33089
1449	13511	33080
1450	13521	33072
1451	13531	33063
1452	13541	33057
1453	13552	33051
1454	13561	33041
1455	13571	33034
1456	13580	33024
1457	13589	33014
1458	13599	33005
1459	13608	32995
1460	13617	32985
1461	13626	32975
1462	13634	32963
1463	13643	32952
1464	13652	32943
1465	13661	32932
1466	13670	32922
1467	13679	32913
1468	13689	32905
1469	13698	32893
1470	13708	32886
1471	13718	32879
1472	13728	32871
1473	13740	32869
1474	13751	32863
1475	13760	32853
1476	13770	32845
1477	13779	32835
1478	13788	32826
1479	13798	32817
1480	13806	32806
1481	13816	32797
1482	13825	32788
1483	13834	32777
1484	13843	32768
1485	13852	32756
1486	13861	32747
1487	13871	32740
1488	13880	32729
1489	13890	32720
1490	13899	32711
1491	13908	32701
1492	13917	32692
1493	13930	32691
1494	13940	32683
1495	13950	32675
1496	13961	32670
1497	13971	32662
1498	13982	32657
1499	13991	32647
1500	14000	32637
1501	14010	32628
1502	14018	32617
1503	14033	32620
1504	14043	32611
1505	14051	32600
1506	14060	32590
1507	14069	32580
1508	14078	32570
1509	14087	32560
1510	14096	32550
1511	14105	32539
1512	14114	32528
1513	14124	32521
1514	14135	32515
1515	14151	32522
1516	14166	32525
1517	14177	32521
1518	14188	32515
1519	14198	32506
1520	14208	32498
1521	14216	32486
1522	14225	32476
1523	14234	32466
1524	14242	32454
1525	14251	32444
1526	14259	32432
1527	14268	32421
1528	14277	32411
1529	14287	32402
1530	14296	32393
1531	14305	32384
1532	14314	32373
1533	14324	32364
1534	14333	32356
1535	14342	32344
1536	14359	32353
1537	14377	32364
1538	14401	32387
1539	14419	32396
1540	14429	32388
1541	14447	32399
1542	14460	32398
1543	14470	32389
1544	14480	32381
1545	14489	32372
1546	14498	32361
1547	14508	32352
1548	14516	32342
1549	14526	32333
1550	14536	32325
1551	14546	32316
1552	14559	32315
1553	14570	32309
1554	14580	32301
1555	14589	32292
1556	14598	32282
1557	14607	32271
1558	14617	32262
1559	14626	32252
1560	14634	32241
1561	14643	32230
1562	14653	32221
1563	14662	32211
1564	14671	32203
1565	14682	32195
1566	14691	32186
1567	14700	32176
1568	14709	32165
1569	14717	32154
1570	14727	32145
1571	14736	32136
1572	14745	32125
1573	14757	32120
1574	14767	32114
1575	14777	32105
1576	14786	32094
1577	14796	32087
1578	14805	32076
1579	14813	32064
1580	14821	32053
1581	14830	32042
1582	14839	32031
1583	14848	32021
1584	14857	32011
1585	14866	32000
1586	14876	31993
1587	14885	31984
1588	14894	31972
1589	14903	31961
1590	14912	31951
1591	14920	31940
1592	14929	31930
1593	14939	31922
1594	14948	31911
1595	14970	31930
1596	14998	31960
1597	15016	31967
1598	15028	31965
1599	15043	31967
1600	15056	31965
1601	15068	31961
1602	15079	31955
1603	15088	31945
